ticker_id,Max Slots,L-14.6,L-23.6,L-38.2,L-50.0,L-61.8,Slots L-14.6,Slots L-23.6,Slots L-38.2,Slots L-50.0,Slots L-61.8,Use Smrt Index Exit,Exit Level,Use AYM,AYM TP Multiplier,AYM Limit,Use ATR,ATR Distance,Use Stoploss,Stoploss Level,Sys ROI,B&H ROI,ROI Margin,# of Trades,Win Rate,Max Drawdown,Avg. Adverse Excursion,Avg. Favorable Excursion,Annual CAGR,Avg. Return/Trade,Avg Bars/Trade,Model,OOS Margin,OOS Win Rate,OOS Trades
MICH,1,False,True,True,True,False,,1.0,1.0,1.0,,False,,True,2.0,88.6,False,,False,,238.75,191.42,47.33,3,100.00,85.25,-10.0,20.0,35.0,10.0,1526.7,PSI-40,12.523915258388442,100,2
MILS,1,True,False,True,True,True,1.0,,1.0,1.0,1.0,False,,True,2.0,88.6,True,4.0,False,,182.55,74.74,107.81,4,100.00,83.41,-10.0,20.0,35.0,10.0,1092.3,PSI-8,174.9756485281,100,5
MIPH,1,False,False,True,False,False,,,1.0,,,False,,True,3.0,88.6,True,6.0,False,,234.25,1724.90,-1490.65,13,100.00,73.75,-10.0,20.0,35.0,10.0,238.8,PSI-40,36.04477273620108,100,3
MISR,1,True,False,True,False,False,1.0,,1.0,,,False,,True,2.0,50,True,2.0,False,,49.10,-78.00,127.10,5,100.00,40.14,-10.0,20.0,35.0,10.0,411.6,PSI-8,0,0,0
MMAT,1,False,True,False,False,False,,1.0,,,,False,,True,3.0,88.6,True,3.0,False,,4.84,-23.18,28.02,2,100.00,92.08,-10.0,20.0,35.0,10.0,1175.0,PSI-8,13.230787878787922,100,1
MOED,1,True,False,True,True,False,1.0,,1.0,1.0,,False,,True,2.0,88.6,True,5.0,False,,-33.47,298.92,-332.39,3,100.00,97.02,-10.0,20.0,35.0,10.0,912.0,PSI-40,55.90466890184652,100,4
MOIL,1,False,False,False,False,True,,,,,1.0,False,,True,2.0,88.6,False,,False,,-88.59,-70.18,-18.41,1,0.00,98.42,-10.0,20.0,35.0,10.0,3999.0,PSI-40,55.61626740947071,100,1
MOIN,1,True,False,False,False,False,1.0,,,,,False,,True,12.0,88.6,False,,False,,16205.57,12860.44,3345.13,4,100.00,68.34,-10.0,20.0,35.0,10.0,1071.5,PSI-40,52.24581550265782,100,1
MOSC,1,True,False,False,False,False,1.0,,,,,False,,True,10.0,88.6,False,,False,,536.68,116.18,420.50,2,100.00,82.01,-10.0,20.0,35.0,10.0,2057.5,PSI-8,120.83645482441199,100,2
MPCI,1,True,False,False,False,False,1.0,,,,,False,,True,11.0,88.6,True,5.0,False,,418.99,599.36,-180.37,8,100.00,85.36,-10.0,20.0,35.0,10.0,490.5,PSI-40,436.65741259583103,100,3
MPCO,1,True,False,False,False,False,1.0,,,,,False,,True,4.0,78.6,False,,False,,7884.65,2945.11,4939.54,7,100.00,84.29,-10.0,20.0,35.0,10.0,556.1,PSI-40,3.6511484018264895,100,2
MPRC,1,True,False,False,False,False,1.0,,,,,False,,True,6.0,88.6,True,5.0,False,,239.20,113.82,125.37,8,100.00,86.16,-10.0,20.0,35.0,10.0,538.3,PSI-8,53.64560964323033,100,3
